Coord;Interestingness
(-25.5, 3.0, 128.9);3.05316E-05
(-25.4, 3.0, 127.9);3.049418E-05
(-25.2, 3.0, 126.9);3.045684E-05
(-25.0, 2.9, 125.9);3.041959E-05
(-24.8, 2.9, 125.0);3.038244E-05
(-24.6, 2.9, 124.0);3.034538E-05
(-24.4, 2.9, 123.0);6.057993E-05
(-24.2, 2.8, 122.0);6.043275E-05
(-24.0, 2.8, 121.0);6.02863E-05
(-23.8, 2.8, 120.1);6.014054E-05
(-23.6, 2.8, 119.1);7.497179E-05
(-23.4, 2.8, 118.1);5.981517E-05
(-23.2, 2.7, 117.1);5.967169E-05
(-23.0, 2.7, 116.1);5.952888E-05
(-22.8, 2.7, 115.1);5.938677E-05
(-22.6, 2.7, 114.2);5.924533E-05
(-22.4, 2.6, 113.2);5.910456E-05
(-22.2, 2.6, 112.2);4.423644E-05
(-22.0, 2.6, 111.2);4.415792E-05
(-21.9, 2.6, 110.2);5.875555E-05
(-21.7, 2.5, 109.3);5.86171E-05
(-21.5, 2.5, 108.3);5.84793E-05
(-21.3, 2.5, 107.3);4.376943E-05
(-21.1, 2.5, 106.3);4.369255E-05
(-20.9, 2.5, 105.3);4.361594E-05
(-20.7, 2.4, 104.4);4.35396E-05
(-20.5, 2.4, 103.4);4.346353E-05
(-20.3, 2.4, 102.4);4.338772E-05
(-20.1, 2.4, 101.4);7.214512E-05
(-19.9, 2.3, 100.4);7.193649E-05
(-19.7, 2.3, 99.5);7.172906E-05
(-19.5, 2.3, 98.5);7.152282E-05
(-19.3, 2.3, 97.5);7.131777E-05
(-19.1, 2.3, 96.5);7.111389E-05
(-18.9, 2.2, 95.5);8.506918E-05
(-18.7, 2.2, 94.6);8.477925E-05
(-18.6, 2.2, 93.6);8.449129E-05
(-18.4, 2.2, 92.6);8.420528E-05
(-18.2, 2.1, 91.6);8.392121E-05
(-18.0, 2.1, 90.6);8.363904E-05
(-17.8, 2.1, 89.7);8.335876E-05
(-17.6, 2.1, 88.7);8.308035E-05
(-17.4, 2.0, 87.7);8.28038E-05
(-17.2, 2.0, 86.7);8.25291E-05
(-17.0, 2.0, 85.7);8.225619E-05
(-16.8, 2.0, 84.7);8.198509E-05
(-16.6, 2.0, 83.8);8.171578E-05
(-16.4, 1.9, 82.8);6.789202E-05
(-16.2, 1.9, 81.8);8.122659E-05
(-16.0, 1.9, 80.8);8.096222E-05
(-15.8, 1.9, 79.8);8.069957E-05
(-15.6, 1.8, 78.9);8.043861E-05
(-15.4, 1.8, 77.9);8.017935E-05
(-15.2, 1.8, 76.9);6.661926E-05
(-15.1, 1.8, 75.9);6.644133E-05
(-14.9, 1.7, 74.9);6.626434E-05
(-14.7, 1.7, 74.0);6.60883E-05
(-14.5, 1.7, 73.0);6.591318E-05
(-14.3, 1.7, 72.0);6.5739E-05
(-14.1, 1.7, 71.0);6.556573E-05
(-13.9, 1.6, 70.0);6.539336E-05
(-13.7, 1.6, 69.1);6.52219E-05
(-13.5, 1.6, 68.1);5.205468E-05
(-13.3, 1.6, 67.1);5.194598E-05
(-13.1, 1.5, 66.1);5.183773E-05
(-12.9, 1.5, 65.1);3.880753E-05
(-12.7, 1.5, 64.2);3.874708E-05
(-12.5, 1.5, 63.2);3.868682E-05
(-12.3, 1.5, 62.2);3.862675E-05
(-12.1, 1.4, 61.2);3.856686E-05
(-11.9, 1.4, 60.2);3.850716E-05
(-11.7, 1.4, 59.3);3.844764E-05
(-11.6, 1.4, 58.3);3.838831E-05
(-11.4, 1.3, 57.3);3.832916E-05
(-11.2, 1.3, 56.3);3.827019E-05
(-11.0, 1.3, 55.3);3.821141E-05
(-10.8, 1.3, 54.3);3.81528E-05
(-10.6, 1.2, 53.4);3.809437E-05
(-10.4, 1.2, 52.4);3.803612E-05
(-10.2, 1.2, 51.4);3.797805E-05
(-10.0, 1.2, 50.4);3.792016E-05
(-9.8, 1.2, 49.4);3.786244E-05
(-9.6, 1.1, 48.5);3.78049E-05
(-9.4, 1.1, 47.5);3.774753E-05
(-9.2, 1.1, 46.5);3.769034E-05
(-9.0, 1.1, 45.5);3.763332E-05
(-8.8, 1.0, 44.5);3.757647E-05
(-8.6, 1.0, 43.6);3.75198E-05
(-8.4, 1.0, 42.6);3.746329E-05
(-8.2, 1.0, 41.6);3.740695E-05
(-8.1, 0.9, 40.6);3.735079E-05
(-7.9, 0.9, 39.6);3.729479E-05
(-7.7, 0.9, 38.7);3.723896E-05
(-7.5, 0.9, 37.7);3.71833E-05
(-7.3, 0.9, 36.7);2.475802E-05
(-7.1, 0.8, 35.7);2.473341E-05
(-6.9, 0.8, 34.7);2.470884E-05
(-6.7, 0.8, 33.8);2.468432E-05
(-6.5, 0.8, 32.8);2.465985E-05
(-6.3, 0.7, 31.8);2.463543E-05
(-6.1, 0.7, 30.8);2.461105E-05
(-5.9, 0.7, 29.8);2.458673E-05
(-5.7, 0.7, 28.9);2.456245E-05
(-5.5, 0.7, 27.9);2.453822E-05
(-5.3, 0.6, 26.9);3.676201E-05
(-5.1, 0.6, 25.9);3.670776E-05
(-4.9, 0.6, 24.9);3.665367E-05
(-4.7, 0.6, 23.9);3.659974E-05
(-4.6, 0.5, 23.0);3.654597E-05
(-4.4, 0.5, 22.0);3.649236E-05
(-4.2, 0.5, 21.0);3.643891E-05
(-4.0, 0.5, 20.0);3.638561E-05
(-3.8, 0.4, 19.0);3.633246E-05
(-3.6, 0.4, 18.1);3.627947E-05
(-3.4, 0.4, 17.1);3.622664E-05
(-3.2, 0.4, 16.1);3.617396E-05
(-3.0, 0.4, 15.1);3.612143E-05
(-2.8, 0.3, 14.1);3.606906E-05
(-2.6, 0.3, 13.2);3.601683E-05
(-2.4, 0.3, 12.2);3.596476E-05
(-2.2, 0.3, 11.2);3.591284E-05
(-2.0, 0.2, 10.2);3.586107E-05
(-1.8, 0.2, 9.2);3.580944E-05
(-1.6, 0.2, 8.3);3.575797E-05
(-1.4, 0.2, 7.3);3.570664E-05
(-1.2, 0.1, 6.3);3.565546E-05
(-1.1, 0.1, 5.3);3.560443E-05
(-0.9, 0.1, 4.3);3.555354E-05
(-0.7, 0.1, 3.4);3.55028E-05
(-0.5, 0.1, 2.4);3.54522E-05
(-0.5, 1.6, 3.4);3.540174E-05
(-0.5, 1.6, 4.4);3.535143E-05
(-0.5, 1.7, 5.4);3.530127E-05
(-0.5, 1.7, 6.4);3.525124E-05
(-0.5, 1.7, 7.4);3.520136E-05
(-0.5, 1.7, 8.4);3.515161E-05
(-0.5, 1.7, 9.4);3.510201E-05
(-0.5, 1.7, 10.4);3.505255E-05
(-0.5, 1.7, 11.4);3.500322E-05
(-0.5, 1.7, 12.4);3.495404E-05
(-0.5, 1.7, 13.4);3.4905E-05
(-0.6, 1.7, 14.4);3.485608E-05
(-0.6, 1.8, 15.4);3.480731E-05
(-0.6, 1.8, 16.4);3.475868E-05
(-0.6, 1.8, 17.4);3.471017E-05
(-0.6, 1.8, 18.4);3.466181E-05
(-0.6, 1.8, 19.4);3.461358E-05
(-0.6, 1.8, 20.4);3.456548E-05
(-0.6, 1.8, 21.4);3.451752E-05
(-0.6, 1.8, 22.4);3.446969E-05
(-0.6, 1.8, 23.4);3.442199E-05
(-0.6, 1.8, 24.4);3.437443E-05
(-0.6, 1.9, 25.4);3.432699E-05
(-0.6, 1.9, 26.4);3.427968E-05
(-0.6, 1.9, 27.4);3.423251E-05
(-0.6, 1.9, 28.4);3.418546E-05
(-0.7, 1.9, 29.4);3.413855E-05
(-0.7, 1.9, 30.4);3.409176E-05
(-0.7, 1.9, 31.4);2.270191E-05
(-0.7, 1.9, 32.4);2.268122E-05
(-0.7, 1.9, 33.4);2.266055E-05
(-0.7, 1.9, 34.4);2.263993E-05
(-0.7, 2.0, 35.4);2.261934E-05
(-0.7, 2.0, 36.4);3.38905E-05
(-0.7, 2.0, 37.4);3.384439E-05
(-0.7, 2.0, 38.4);3.379841E-05
(-0.7, 2.0, 39.4);3.375254E-05
(-0.7, 2.0, 40.4);3.370681E-05
(-0.7, 2.0, 41.4);3.36612E-05
(-0.7, 2.0, 42.4);3.361571E-05
(-0.7, 2.0, 43.4);3.357034E-05
(-0.8, 2.1, 44.4);3.35251E-05
(-0.8, 2.1, 45.4);3.347998E-05
(-0.8, 2.1, 46.4);3.343498E-05
(-0.8, 2.1, 47.4);3.33901E-05
(-0.8, 2.1, 48.4);3.334534E-05
(-0.8, 2.1, 49.4);3.33007E-05
(-0.8, 2.1, 50.4);3.325618E-05
(-0.8, 2.1, 51.4);3.321178E-05
(-0.8, 2.1, 52.4);3.31675E-05
(-0.8, 2.1, 53.4);3.312334E-05
(-0.8, 2.2, 54.4);3.307929E-05
(-0.8, 2.2, 55.4);4.40374E-05
(-0.8, 2.2, 56.4);3.297696E-05
(-0.8, 2.2, 57.4);3.293331E-05
(-0.8, 2.2, 58.4);3.288977E-05
(-0.9, 2.2, 59.4);3.284634E-05
(-0.9, 2.2, 60.4);3.280302E-05
(-0.9, 2.2, 61.4);3.275982E-05
(-0.9, 2.2, 62.4);3.271674E-05
(-0.9, 2.2, 63.4);3.267376E-05
(-0.9, 2.3, 64.4);3.26309E-05
(-0.9, 2.3, 65.4);3.258816E-05
(-0.9, 2.3, 66.4);3.254552E-05
(-0.9, 2.3, 67.4);3.250299E-05
(-0.9, 2.3, 68.4);3.246058E-05
(-0.9, 2.3, 69.4);3.241828E-05
(-0.9, 2.3, 70.4);3.237608E-05
(-0.9, 2.3, 71.4);3.2334E-05
(-0.9, 2.3, 72.4);3.229203E-05
(-0.9, 2.3, 73.4);3.225016E-05
(-1.0, 2.4, 74.4);3.220841E-05
(-1.0, 2.4, 75.4);3.216675E-05
(-1.0, 2.4, 76.4);3.212522E-05
(-1.0, 2.4, 77.4);3.208378E-05
(-1.0, 2.4, 78.4);3.204245E-05
(-1.0, 2.4, 79.4);3.200123E-05
(-1.0, 2.4, 80.4);3.196012E-05
(-1.0, 2.4, 81.4);3.191911E-05
(-1.0, 2.4, 82.4);3.18782E-05
(-1.0, 2.4, 83.4);3.18374E-05
(-1.0, 2.5, 84.4);3.179671E-05
(-1.0, 2.5, 85.4);3.175612E-05
(-1.0, 2.5, 86.4);3.171563E-05
(-1.0, 2.5, 87.4);3.167524E-05
(-1.0, 2.5, 88.4);3.163496E-05
(-1.1, 2.5, 89.4);3.159478E-05
(-1.1, 2.5, 90.4);3.15547E-05
(-1.1, 2.5, 91.4);3.151473E-05
(-1.1, 2.5, 92.4);3.147485E-05
(-1.1, 2.5, 93.4);4.190462E-05
(-1.1, 2.6, 94.4);4.183414E-05
(-1.1, 2.6, 95.4);4.176391E-05
(-1.1, 2.6, 96.4);4.169391E-05
(-1.1, 2.6, 97.4);4.162414E-05
(-1.1, 2.6, 98.4);4.155461E-05
(-1.1, 2.6, 99.4);4.148531E-05
(-1.1, 2.6, 100.4);4.141624E-05
(-1.1, 2.6, 101.4);4.13474E-05
(-1.1, 2.6, 102.4);4.127878E-05
(-1.1, 2.7, 103.4);4.12104E-05
(-1.2, 2.7, 104.4);4.114224E-05
(-1.2, 2.7, 105.4);4.107431E-05
(-1.2, 2.7, 106.4);4.100659E-05
(-1.2, 2.7, 107.4);4.093911E-05
(-1.2, 2.7, 108.4);4.087184E-05
(-1.2, 2.7, 109.4);4.08048E-05
(-1.2, 2.7, 110.4);3.055974E-05
(-1.2, 2.7, 111.4);3.052224E-05
(-1.2, 2.7, 112.4);3.048483E-05
(-1.2, 2.8, 113.4);3.044752E-05
(-1.2, 2.8, 114.4);3.04103E-05
(-1.2, 2.8, 115.4);3.037317E-05
(-1.2, 2.8, 116.4);3.033613E-05
(-1.2, 2.8, 117.4);3.029918E-05
(-1.2, 2.8, 118.4);3.026232E-05
(-1.3, 2.8, 119.4);3.022555E-05
(-1.3, 2.8, 120.4);3.018886E-05
(-1.3, 2.8, 121.4);3.015227E-05
(-1.3, 2.8, 122.4);3.011577E-05
(-1.3, 2.9, 123.4);3.007935E-05
(-1.3, 2.9, 124.4);3.004302E-05
(-1.3, 2.9, 125.4);3.000678E-05
(-1.3, 2.9, 126.4);2.997063E-05
(-1.3, 2.9, 127.4);2.993457E-05
(-1.3, 2.9, 128.4);2.989859E-05
(-1.3, 2.9, 129.4);2.986269E-05
(-1.3, 2.9, 130.4);3.976124E-05
(-1.3, 2.9, 131.4);3.969779E-05
(-1.3, 2.9, 132.4);3.963454E-05
(-1.4, 3.0, 133.4);3.957149E-05
(-1.4, 3.0, 134.4);3.950864E-05
(-1.4, 3.0, 135.4);3.944599E-05
(-1.4, 3.0, 136.4);3.938354E-05
(-1.4, 3.0, 137.4);4.91419E-05
(-1.4, 3.0, 138.4);3.924374E-05
(-1.4, 3.0, 139.4);3.918193E-05
(-1.4, 3.0, 140.4);3.912031E-05
(-1.4, 3.0, 141.4);3.905888E-05
(-1.4, 3.0, 142.4);4.873752E-05
(-1.4, 3.1, 143.4);4.864221E-05
(-1.4, 3.1, 144.4);5.824539E-05
(-1.4, 3.1, 145.4);5.810933E-05
(-1.4, 3.1, 146.4);4.832096E-05
(-1.4, 3.1, 147.4);3.85893E-05
(-1.5, 3.1, 148.4);4.815259E-05
(-1.5, 3.1, 149.4);4.805956E-05
(-1.5, 3.1, 150.4);4.796689E-05
(-1.5, 3.1, 151.4);4.787458E-05
(-1.5, 3.2, 152.4);4.778261E-05
(-1.5, 3.2, 153.4);4.769101E-05
(-1.5, 3.2, 154.4);4.759975E-05
(-1.5, 3.2, 155.4);2.851619E-05
(-1.5, 3.2, 156.4);1.899265E-05
(-1.5, 3.2, 157.4);1.897816E-05
(-1.5, 3.2, 158.4);1.896369E-05
(-0.6, 3.5, 158.0);2.841846E-05
(0.3, 3.5, 157.6);1.892762E-05
(1.3, 3.5, 157.3);4.725613E-05
(2.2, 3.5, 156.9);4.716653E-05
(3.1, 3.5, 156.5);4.707727E-05
(4.1, 3.5, 156.2);3.759777E-05
(5.0, 3.5, 155.8);3.754103E-05
(5.9, 3.4, 155.4);1.874929E-05
(6.9, 3.4, 155.1);2.809747E-05
(7.8, 3.4, 154.7);3.741399E-05
(8.7, 3.4, 154.3);4.668849E-05
(9.6, 3.4, 154.0);4.660103E-05
(10.6, 3.4, 153.6);3.721807E-05
(11.5, 3.4, 153.2);5.57229E-05
(12.4, 3.3, 152.9);5.559836E-05
(13.4, 3.3, 152.5);5.547437E-05
(14.3, 3.3, 152.1);5.535093E-05
(15.2, 3.3, 151.8);5.522804E-05
(16.2, 3.3, 151.4);5.51057E-05
(17.1, 3.3, 151.0);5.49839E-05
(18.0, 3.3, 150.7);1.830099E-05
(19.0, 3.2, 150.3);1.828754E-05
(19.9, 3.2, 149.9);1.82741E-05
(20.8, 3.2, 149.6);1.826069E-05
(21.7, 3.2, 149.2);1.824729E-05
(22.7, 3.2, 148.8);1.823392E-05
(23.6, 3.2, 148.5);9.111949E-06
(24.5, 3.2, 148.1);9.108613E-06
(25.5, 3.1, 147.7);9.105279E-06
(26.4, 3.1, 147.4);9.101947E-06
(27.3, 3.1, 147.0);1.819391E-05
(28.3, 3.1, 146.6);1.818061E-05
(29.2, 3.1, 146.3);1.816733E-05
(30.1, 3.1, 145.9);1.815408E-05
(31.0, 3.1, 145.5);1.814084E-05
(32.0, 3.0, 145.2);1.812762E-05
(32.9, 3.0, 144.8);1.811442E-05
(33.8, 3.0, 144.4);1.810123E-05
(34.8, 3.0, 144.1);1.808807E-05
(35.7, 3.0, 143.7);1.807493E-05
(36.6, 3.0, 143.3);1.806181E-05
(37.6, 3.0, 143.0);1.80487E-05
(38.5, 2.9, 142.6);1.803561E-05
(39.4, 2.9, 142.2);1.802255E-05
(40.3, 2.9, 141.9);2.700936E-05
(41.3, 2.9, 141.5);2.698007E-05
(42.2, 2.9, 141.1);2.695084E-05
(43.1, 2.9, 140.8);2.692167E-05
(44.1, 2.9, 140.4);2.689257E-05
(45.0, 2.8, 140.0);2.686352E-05
(45.9, 2.8, 139.7);2.683454E-05
(46.9, 2.8, 139.3);2.680563E-05
(47.8, 2.8, 138.9);2.677677E-05
(48.7, 2.8, 138.6);2.674798E-05
(49.7, 2.8, 138.2);2.671925E-05
(50.6, 2.8, 137.8);2.669058E-05
(51.5, 2.7, 137.5);2.666198E-05
(52.4, 2.7, 137.1);1.775879E-05
(53.4, 2.7, 136.8);2.661443E-05
(54.3, 2.7, 136.4);2.658599E-05
(55.2, 2.7, 136.0);3.540384E-05
(56.2, 2.7, 135.7);2.651985E-05
(57.1, 2.7, 135.3);2.649161E-05
(58.0, 2.6, 134.9);2.646343E-05
(59.0, 2.6, 134.6);1.762666E-05
(59.9, 2.6, 134.2);1.761418E-05
(60.8, 2.6, 133.8);1.760171E-05
(61.7, 2.6, 133.5);1.758927E-05
(62.7, 2.6, 133.1);1.757684E-05
(63.6, 2.6, 132.7);1.756443E-05
(64.5, 2.5, 132.4);1.755204E-05
(65.5, 2.5, 132.0);1.753966E-05
(66.4, 2.5, 131.6);1.75273E-05
(67.3, 2.5, 131.3);1.751496E-05
(68.3, 2.5, 130.9);1.750264E-05
(69.2, 2.5, 130.5);1.749033E-05
(70.1, 2.5, 130.2);1.747804E-05
(71.1, 2.4, 129.8);1.746577E-05
(72.0, 2.4, 129.4);1.745351E-05
(72.9, 2.4, 129.1);2.615733E-05
(73.8, 2.4, 128.7);2.612986E-05
(74.8, 2.4, 128.3);2.610244E-05
(75.7, 2.4, 128.0);2.607508E-05
(76.6, 2.4, 127.6);2.604777E-05
(77.6, 2.3, 127.2);2.602053E-05
(78.5, 2.3, 126.9);2.599333E-05
(79.4, 2.3, 126.5);2.59662E-05
(80.4, 2.3, 126.1);2.593913E-05
(81.3, 2.3, 125.8);2.591211E-05
(82.2, 2.3, 125.4);2.588515E-05
(83.1, 2.3, 125.0);2.585824E-05
(84.1, 2.2, 124.7);2.583138E-05
(85.0, 2.2, 124.3);2.580459E-05
(85.9, 2.2, 123.9);2.577785E-05
(86.9, 2.2, 123.6);2.575116E-05
(87.8, 2.2, 123.2);2.572453E-05
(88.7, 2.2, 122.8);2.569796E-05
(89.7, 2.2, 122.5);2.567144E-05
(90.6, 2.1, 122.1);2.564497E-05
(91.5, 2.1, 121.7);2.561856E-05
(92.5, 2.1, 121.4);2.55922E-05
(93.4, 2.1, 121.0);2.55659E-05
(94.3, 2.1, 120.6);2.553966E-05
(95.2, 2.1, 120.3);2.551346E-05
(96.2, 2.1, 119.9);2.548732E-05
(97.1, 2.0, 119.5);2.546123E-05
(98.0, 2.0, 119.2);2.54352E-05
(99.0, 2.0, 118.8);2.540922E-05
(99.9, 2.0, 118.4);2.538329E-05
(100.8, 2.0, 118.1);2.535741E-05
(101.8, 2.0, 117.7);2.533159E-05
(102.7, 2.0, 117.3);2.530582E-05
(103.6, 1.9, 117.0);2.52801E-05
(104.5, 1.9, 116.6);2.525444E-05
(105.5, 1.9, 116.2);2.522883E-05
(106.4, 1.9, 115.9);2.520327E-05
(107.3, 1.9, 115.5);2.517776E-05
(108.3, 1.9, 115.1);2.51523E-05
(109.2, 1.9, 114.8);2.512689E-05
(110.1, 1.8, 114.4);2.510154E-05
(111.1, 1.8, 114.0);2.507623E-05
(112.0, 1.8, 113.7);2.505098E-05
(112.9, 1.8, 113.3);2.502578E-05
(113.8, 1.8, 112.9);2.500063E-05
(114.8, 1.8, 112.6);2.497553E-05
(115.7, 1.8, 112.2);2.495047E-05
(116.6, 1.7, 111.8);2.492547E-05
(117.6, 1.7, 111.5);2.490052E-05
(118.5, 1.7, 111.1);2.487562E-05
(119.4, 1.7, 110.7);2.485077E-05
(120.4, 1.7, 110.4);2.482597E-05
(121.3, 1.7, 110.0);2.480122E-05
(122.2, 1.7, 109.6);2.477652E-05
(123.2, 1.6, 109.3);2.475186E-05
(124.1, 1.6, 108.9);2.472726E-05
(125.0, 1.6, 108.5);2.47027E-05
(125.9, 1.6, 108.2);2.46782E-05
(126.9, 1.6, 107.8);2.465374E-05
(127.8, 1.6, 107.4);2.462933E-05
(128.7, 1.6, 107.1);2.460497E-05
(129.7, 1.5, 106.7);2.458066E-05
(130.6, 1.5, 106.3);2.455639E-05
(131.5, 1.5, 106.0);2.453217E-05
(132.5, 1.5, 105.6);2.4508E-05
(133.4, 1.5, 105.2);2.448388E-05
(134.3, 1.5, 104.9);2.445981E-05
(135.2, 1.5, 104.5);2.443578E-05
(136.2, 1.4, 104.1);2.44118E-05
(137.1, 1.4, 103.8);2.438787E-05
(138.0, 1.4, 103.4);2.436398E-05
(139.0, 1.4, 103.1);2.434014E-05
(139.9, 1.4, 102.7);2.431635E-05
(140.8, 1.4, 102.3);2.42926E-05
(141.8, 1.4, 102.0);2.42689E-05
(142.7, 1.3, 101.6);2.424525E-05
(143.6, 1.3, 101.2);2.422164E-05
(144.6, 1.3, 100.9);2.419808E-05
(145.5, 1.3, 100.5);2.417456E-05
(146.4, 1.3, 100.1);2.415109E-05
(147.3, 1.3, 99.8);2.412766E-05
(148.3, 1.3, 99.4);2.410429E-05
(149.2, 1.2, 99.0);2.408095E-05
(150.1, 1.2, 98.7);2.405766E-05
(151.1, 1.2, 98.3);2.403442E-05
(152.0, 1.2, 97.9);2.401122E-05
(152.9, 1.2, 97.6);2.398806E-05
(153.9, 1.2, 97.2);2.396495E-05
(154.8, 1.1, 96.8);2.394189E-05
(155.7, 1.1, 96.5);2.391887E-05
(156.6, 1.1, 96.1);2.389589E-05
(157.6, 1.1, 95.7);2.387296E-05
(158.5, 1.1, 95.4);2.385007E-05
(157.6, 2.1, 95.8);1.588735E-05
(156.7, 2.1, 96.2);2.381202E-05
(155.8, 2.0, 96.7);2.378925E-05
(154.9, 2.0, 97.1);2.376652E-05
(154.0, 2.0, 97.6);2.374383E-05
(153.1, 2.0, 98.0);2.372119E-05
(152.2, 1.9, 98.5);2.369859E-05
(151.3, 1.9, 98.9);2.367604E-05
(150.4, 1.9, 99.3);2.365352E-05
(149.5, 1.8, 99.8);2.363105E-05
(148.6, 1.8, 100.2);2.360863E-05
(147.8, 1.8, 100.7);2.358624E-05
(146.9, 1.8, 101.1);2.35639E-05
(146.0, 1.7, 101.6);2.35416E-05
(145.1, 1.7, 102.0);2.351934E-05
(144.2, 1.7, 102.4);2.349712E-05
(143.3, 1.6, 102.9);2.347495E-05
(142.4, 1.6, 103.3);2.345282E-05
(141.5, 1.6, 103.8);2.343073E-05
(140.6, 1.6, 104.2);2.340868E-05
(139.7, 1.5, 104.7);2.338667E-05
(138.8, 1.5, 105.1);2.33647E-05
(137.9, 1.5, 105.5);2.334278E-05
(137.0, 1.5, 106.0);2.33209E-05
(136.1, 1.4, 106.4);2.329905E-05
(135.2, 1.4, 106.9);2.327725E-05
(134.3, 1.4, 107.3);2.325549E-05
(133.4, 1.3, 107.8);2.323377E-05
(132.5, 1.3, 108.2);2.321209E-05
(131.6, 1.3, 108.6);2.319045E-05
(130.7, 1.3, 109.1);2.316885E-05
(129.8, 1.2, 109.5);2.314729E-05
(128.9, 1.2, 110.0);2.312577E-05
(128.0, 1.2, 110.4);2.310429E-05
(127.1, 1.2, 110.9);2.308286E-05
(126.2, 1.1, 111.3);2.306146E-05
(125.3, 1.1, 111.7);2.30401E-05
(124.5, 1.1, 112.2);2.301877E-05
(123.6, 1.0, 112.6);2.299749E-05
(122.7, 1.0, 113.1);2.297625E-05
(121.8, 1.0, 113.5);2.295505E-05
(120.9, 1.0, 114.0);2.293389E-05
(120.0, 0.9, 114.4);2.291276E-05
(119.1, 0.9, 114.8);2.289168E-05
(118.2, 0.9, 115.3);2.287063E-05
(117.3, 0.9, 115.7);2.284962E-05
(116.4, 0.8, 116.2);2.282865E-05
(115.5, 0.8, 116.6);2.280772E-05
(114.6, 0.8, 117.1);2.278683E-05
(113.7, 0.7, 117.5);2.276598E-05
(112.8, 0.7, 117.9);2.274516E-05
(111.9, 0.7, 118.4);2.272438E-05
(111.0, 0.7, 118.8);2.270364E-05
(110.1, 0.6, 119.3);2.268294E-05
(109.2, 0.6, 119.7);2.266227E-05
(108.3, 0.6, 120.2);2.264165E-05
(107.4, 0.5, 120.6);2.262106E-05
(106.5, 0.5, 121.0);2.26005E-05
(105.6, 0.5, 121.5);2.257999E-05
(104.7, 0.5, 121.9);2.255951E-05
(103.8, 0.4, 122.4);2.253907E-05
(102.9, 0.4, 122.8);2.251867E-05
(102.0, 0.4, 123.3);2.24983E-05
(101.1, 0.4, 123.7);2.247797E-05
(100.3, 0.3, 124.1);2.245768E-05
(99.4, 0.3, 124.6);2.243742E-05
(98.5, 0.3, 125.0);2.24172E-05
(97.6, 0.2, 125.5);2.239702E-05
(96.7, 0.2, 125.9);2.237687E-05
(95.8, 0.2, 126.3);2.235676E-05
(94.9, 0.2, 126.8);2.233669E-05
(94.0, 0.1, 127.2);2.231665E-05
(93.1, 0.1, 127.7);2.229664E-05
(92.2, 0.1, 128.1);2.227668E-05
(91.3, 0.1, 128.6);2.225675E-05
(90.4, 0.0, 129.0);2.223685E-05
(89.5, 0.0, 129.4);2.221699E-05
(88.6, 0.0, 129.9);2.219716E-05
(87.7, -0.1, 130.3);2.217738E-05
(86.8, -0.1, 130.8);2.215762E-05
(85.9, -0.1, 131.2);2.21379E-05
(85.0, -0.1, 131.7);2.211822E-05
(84.1, -0.2, 132.1);2.209857E-05
(83.2, -0.2, 132.5);2.207896E-05
(82.3, -0.2, 133.0);2.205938E-05
(81.4, -0.2, 133.4);2.203983E-05
(80.5, -0.3, 133.9);2.202032E-05
(79.6, -0.3, 134.3);2.200085E-05
(78.7, -0.3, 134.8);2.19814E-05
(77.8, -0.4, 135.2);2.1962E-05
(77.0, -0.4, 135.6);2.194263E-05
(76.1, -0.4, 136.1);2.192329E-05
(75.2, -0.4, 136.5);2.190398E-05
(74.3, -0.5, 137.0);2.188471E-05
(73.4, -0.5, 137.4);1.457912E-05
(72.5, -0.5, 137.9);1.457058E-05
(71.6, -0.6, 138.3);1.456205E-05
(70.7, -0.6, 138.7);1.455353E-05
(69.8, -0.6, 139.2);1.454502E-05
(68.9, -0.6, 139.6);1.453652E-05
(68.0, -0.7, 140.1);1.452803E-05
(67.1, -0.7, 140.5);1.451955E-05
(66.2, -0.7, 141.0);1.451108E-05
(65.3, -0.7, 141.4);1.450262E-05
(64.4, -0.8, 141.8);1.449417E-05
(63.5, -0.8, 142.3);1.448573E-05
(62.6, -0.8, 142.7);1.44773E-05
(61.7, -0.9, 143.2);1.446888E-05
(60.8, -0.9, 143.6);1.446047E-05
(59.9, -0.9, 144.1);1.445207E-05
(59.0, -0.9, 144.5);1.444368E-05
(58.1, -1.0, 144.9);1.443529E-05
(57.2, -1.0, 145.4);1.442692E-05
(56.3, -1.0, 145.8);1.441856E-05
(55.4, -1.0, 146.3);1.441021E-05
(54.5, -1.1, 146.7);1.440186E-05
(53.6, -1.1, 147.2);1.439353E-05
(52.8, -1.1, 147.6);1.438521E-05
(51.9, -1.2, 148.0);1.437689E-05
(51.0, -1.2, 148.5);1.436859E-05
(50.1, -1.2, 148.9);1.43603E-05
(49.2, -1.2, 149.4);1.435201E-05
(48.3, -1.3, 149.8);1.434373E-05
(47.4, -1.3, 150.3);1.433547E-05
(46.5, -1.3, 150.7);1.432721E-05
(45.6, -1.3, 151.1);1.431896E-05
(44.7, -1.4, 151.6);1.431073E-05
(43.8, -1.4, 152.0);1.43025E-05
(42.9, -1.4, 152.5);1.429428E-05
(42.0, -1.5, 152.9);1.428607E-05
(41.1, -1.5, 153.4);1.427787E-05
(40.2, -1.5, 153.8);1.426968E-05
(39.3, -1.5, 154.2);1.42615E-05
(38.4, -1.6, 154.7);1.425333E-05
(37.5, -1.6, 155.1);1.424517E-05
(36.6, -1.6, 155.6);1.423701E-05
(35.7, -1.6, 156.0);1.422887E-05
